year,state,county_name,county_fips,party,candidatevotes
2020,IDAHO,BONNEVILLE,16019.0,REPUBLICAN,37805
2020,MISSOURI,JASPER,29097.0,REPUBLICAN,37728
2020,GEORGIA,BARTOW,13015.0,REPUBLICAN,37674
2020,TEXAS,KAUFMAN,48257.0,REPUBLICAN,37624
2020,WISCONSIN,SHEBOYGAN,55117.0,REPUBLICAN,37609
2016,ALABAMA,MORGAN,1103.0,REPUBLICAN,37486
2016,TENNESSEE,BLOUNT,47009.0,REPUBLICAN,37443
2016,CALIFORNIA,MERCED,6047.0,DEMOCRAT,37317
2016,MICHIGAN,MUSKEGON,26121.0,DEMOCRAT,37304
2016,ILLINOIS,MCLEAN,17113.0,REPUBLICAN,37237
2016,NORTH CAROLINA,ONSLOW,37133.0,REPUBLICAN,37122
2016,PENNSYLVANIA,CENTRE,42027.0,DEMOCRAT,37088
2016,OHIO,MIAMI,39109.0,REPUBLICAN,37079
2020,MONTANA,GALLATIN,30031.0,DEMOCRAT,37044
2016,TEXAS,MIDLAND,48329.0,REPUBLICAN,36973
2020,ALABAMA,CULLMAN,1043.0,REPUBLICAN,36880
2016,LOUISIANA,RAPIDES,22079.0,REPUBLICAN,36816
2020,KANSAS,WYANDOTTE,20209.0,DEMOCRAT,36788
2016,GEORGIA,BIBB,13021.0,DEMOCRAT,36787
2020,NORTH CAROLINA,MOORE,37125.0,REPUBLICAN,36764
2020,TEXAS,ROCKWALL,48397.0,REPUBLICAN,36726
2020,ILLINOIS,ROCK ISLAND,17161.0,DEMOCRAT,36691
2016,TEXAS,GUADALUPE,48187.0,REPUBLICAN,36632
2020,ARIZONA,YUMA,4027.0,REPUBLICAN,36534
2020,CALIFORNIA,NEVADA,6057.0,DEMOCRAT,36359
2020,NORTH CAROLINA,LINCOLN,37109.0,REPUBLICAN,36341
2016,MINNESOTA,OLMSTED,27109.0,DEMOCRAT,36268
2016,COLORADO,PUEBLO,8101.0,REPUBLICAN,36265
2016,SOUTH CAROLINA,PICKENS,45077.0,REPUBLICAN,36236
2020,MINNESOTA,SHERBURNE,27141.0,REPUBLICAN,36222
2020,MICHIGAN,CALHOUN,26025.0,REPUBLICAN,36221
2016,LOUISIANA,ASCENSION,22005.0,REPUBLICAN,36143
2020,GEORGIA,CLARKE,13059.0,DEMOCRAT,36048
2016,WISCONSIN,KENOSHA,55059.0,REPUBLICAN,36025
2020,LOUISIANA,LAFOURCHE,22057.0,REPUBLICAN,36024
2016,KANSAS,SHAWNEE,20177.0,REPUBLICAN,35934
2016,ARKANSAS,SALINE,5125.0,REPUBLICAN,35863
2016,NORTH CAROLINA,HENDERSON,37089.0,REPUBLICAN,35809
2020,OHIO,WOOD,39173.0,REPUBLICAN,35757
2020,WISCONSIN,FOND DU LAC,55039.0,REPUBLICAN,35754
2020,OHIO,COLUMBIANA,39029.0,REPUBLICAN,35726
2020,IOWA,BLACK HAWK,19013.0,DEMOCRAT,35647
2016,PENNSYLVANIA,LYCOMING,42081.0,REPUBLICAN,35627
2020,VIRGINIA,BEDFORD,51019.0,REPUBLICAN,35600
2020,ARIZONA,COCHISE,4003.0,REPUBLICAN,35557
2020,ALABAMA,ETOWAH,1055.0,REPUBLICAN,35528
2020,MICHIGAN,LAPEER,26087.0,REPUBLICAN,35482
2016,LOUISIANA,BOSSIER,22015.0,REPUBLICAN,35474
2016,GEORGIA,HOUSTON,13153.0,REPUBLICAN,35430
2016,TEXAS,GRAYSON,48181.0,REPUBLICAN,35325
2020,TENNESSEE,BRADLEY,47011.0,REPUBLICAN,35204
2020,NORTH CAROLINA,HARNETT,37085.0,REPUBLICAN,35177
2016,MISSOURI,JASPER,29097.0,REPUBLICAN,35070
2020,SOUTH DAKOTA,PENNINGTON,46103.0,REPUBLICAN,35063
2020,INDIANA,TIPPECANOE,18157.0,DEMOCRAT,35017
2016,SOUTH CAROLINA,DORCHESTER,45035.0,REPUBLICAN,34987
2020,MISSOURI,CHRISTIAN,29043.0,REPUBLICAN,34920
2020,MAINE,KENNEBEC,23011.0,DEMOCRAT,34902
2016,NEW HAMPSHIRE,STRAFFORD,33017.0,DEMOCRAT,34894
2020,FLORIDA,HIGHLANDS,12055.0,REPUBLICAN,34873
2020,NEW YORK,CHAUTAUQUA,36013.0,REPUBLICAN,34853
2020,NORTH DAKOTA,BURLEIGH,38015.0,REPUBLICAN,34744
2020,CALIFORNIA,IMPERIAL,6025.0,DEMOCRAT,34678
2020,ALABAMA,LIMESTONE,1083.0,REPUBLICAN,34640
2016,VIRGINIA,SPOTSYLVANIA,51177.0,REPUBLICAN,34623
2020,WASHINGTON,COWLITZ,53015.0,REPUBLICAN,34424
2020,ARKANSAS,FAULKNER,5045.0,REPUBLICAN,34421
2020,LOUISIANA,TERREBONNE,22109.0,REPUBLICAN,34339
2020,VIRGINIA,ROANOKE,51161.0,REPUBLICAN,34268
2016,MICHIGAN,ALLEGAN,26005.0,REPUBLICAN,34183
2020,OHIO,GEAUGA,39055.0,REPUBLICAN,34143
2020,OKLAHOMA,ROGERS,40131.0,REPUBLICAN,34031
2020,MINNESOTA,CARVER,27019.0,REPUBLICAN,34009
2016,LOUISIANA,TANGIPAHOA,22105.0,REPUBLICAN,33959
2020,WISCONSIN,OZAUKEE,55089.0,REPUBLICAN,33912
2016,VIRGINIA,STAFFORD,51179.0,REPUBLICAN,33868
2020,WISCONSIN,WALWORTH,55127.0,REPUBLICAN,33851
2016,FLORIDA,FLAGLER,12035.0,REPUBLICAN,33850
2016,TEXAS,HAYS,48209.0,REPUBLICAN,33826
2020,TENNESSEE,SEVIER,47155.0,REPUBLICAN,33783
2016,NEW YORK,SCHENECTADY,36093.0,DEMOCRAT,33747
2016,NEW YORK,RENSSELAER,36083.0,REPUBLICAN,33726
2020,NEW YORK,TOMPKINS,36109.0,DEMOCRAT,33619
2016,HAWAII,MAUI,15009.0,DEMOCRAT,33480
2016,VIRGINIA,ALBEMARLE,51003.0,DEMOCRAT,33345
2016,TEXAS,TAYLOR,48441.0,REPUBLICAN,33250
2016,CALIFORNIA,HUMBOLDT,6023.0,DEMOCRAT,33200
2020,ALABAMA,MARSHALL,1095.0,REPUBLICAN,33191
2020,NEW HAMPSHIRE,GRAFTON,33009.0,DEMOCRAT,33180
2020,ILLINOIS,KENDALL,17093.0,DEMOCRAT,33168
2020,NEW JERSEY,CAPE MAY,34009.0,REPUBLICAN,33158
2016,ALABAMA,CULLMAN,1043.0,REPUBLICAN,32989
2020,NEW MEXICO,SAN JUAN,35045.0,REPUBLICAN,32874
2016,ALABAMA,CALHOUN,1015.0,REPUBLICAN,32865
2020,TEXAS,ECTOR,48135.0,REPUBLICAN,32697
2016,CALIFORNIA,IMPERIAL,6025.0,DEMOCRAT,32667
2020,SOUTH CAROLINA,FLORENCE,45041.0,REPUBLICAN,32615
2016,NORTH DAKOTA,BURLEIGH,38015.0,REPUBLICAN,32532
2016,OHIO,WOOD,39173.0,REPUBLICAN,32498
2020,TEXAS,GREGG,48183.0,REPUBLICAN,32493
2016,WISCONSIN,SHEBOYGAN,55117.0,REPUBLICAN,32458
2016,WISCONSIN,LA CROSSE,55063.0,DEMOCRAT,32406
2016,ARIZONA,COCONINO,4005.0,DEMOCRAT,32404
2016,ALABAMA,ETOWAH,1055.0,REPUBLICAN,32353
2020,TEXAS,TOM GREEN,48451.0,REPUBLICAN,32313
2016,ILLINOIS,ROCK ISLAND,17161.0,DEMOCRAT,32298
2016,IOWA,BLACK HAWK,19013.0,DEMOCRAT,32233
2020,WISCONSIN,ST. CROIX,55109.0,REPUBLICAN,32199
2020,NEW YORK,OSWEGO,36075.0,REPUBLICAN,32138
2020,NORTH CAROLINA,CALDWELL,37027.0,REPUBLICAN,32119
2020,TEXAS,WICHITA,48485.0,REPUBLICAN,32069
2016,LOUISIANA,LAFOURCHE,22057.0,REPUBLICAN,31959
2016,LOUISIANA,TERREBONNE,22109.0,REPUBLICAN,31902
2020,MICHIGAN,EATON,26045.0,REPUBLICAN,31798
2020,OREGON,JOSEPHINE,41033.0,REPUBLICAN,31751
2020,ALABAMA,LAUDERDALE,1077.0,REPUBLICAN,31721
2016,OHIO,COLUMBIANA,39029.0,REPUBLICAN,31676
2016,MAINE,KENNEBEC,23011.0,REPUBLICAN,31675
2020,WISCONSIN,EAU CLAIRE,55035.0,DEMOCRAT,31620
2016,NEW YORK,CHAUTAUQUA,36013.0,REPUBLICAN,31594
2016,MONTANA,MISSOULA,30063.0,DEMOCRAT,31543
2020,MICHIGAN,LENAWEE,26091.0,REPUBLICAN,31541
2020,TENNESSEE,MAURY,47119.0,REPUBLICAN,31464
2016,VIRGINIA,ROANOKE,51161.0,REPUBLICAN,31408
2020,WISCONSIN,DODGE,55027.0,REPUBLICAN,31355
2020,GEORGIA,ROCKDALE,13247.0,DEMOCRAT,31244
2020,ARKANSAS,SEBASTIAN,5131.0,REPUBLICAN,31198
2016,GEORGIA,WALTON,13297.0,REPUBLICAN,31125
2016,MINNESOTA,SHERBURNE,27141.0,REPUBLICAN,31053
2016,WISCONSIN,FOND DU LAC,55039.0,REPUBLICAN,31044
2020,NORTH CAROLINA,CRAVEN,37049.0,REPUBLICAN,31032
2020,KENTUCKY,DAVIESS,21059.0,REPUBLICAN,31023
2020,NORTH CAROLINA,BURKE,37023.0,REPUBLICAN,31019
2020,VIRGINIA,PORTSMOUTH CITY,51740.0,DEMOCRAT,30948
2016,MISSOURI,CHRISTIAN,29043.0,REPUBLICAN,30946
2016,OKLAHOMA,ROGERS,40131.0,REPUBLICAN,30913
2020,MARYLAND,ST MARY'S,24037.0,REPUBLICAN,30826
2016,INDIANA,TIPPECANOE,18157.0,REPUBLICAN,30768
2020,VIRGINIA,AUGUSTA,51015.0,REPUBLICAN,30714
2020,KENTUCKY,BULLITT,21029.0,REPUBLICAN,30708
2016,VIRGINIA,BEDFORD,51019.0,REPUBLICAN,30659
2020,MICHIGAN,GRAND TRAVERSE,26055.0,REPUBLICAN,30502
2016,NORTH CAROLINA,MOORE,37125.0,REPUBLICAN,30490
2020,OHIO,TUSCARAWAS,39157.0,REPUBLICAN,30458
2016,WISCONSIN,OZAUKEE,55089.0,REPUBLICAN,30430
2016,MONTANA,FLATHEAD,30029.0,REPUBLICAN,30240
2016,OHIO,GEAUGA,39055.0,REPUBLICAN,30227
2020,ALABAMA,ELMORE,1051.0,REPUBLICAN,30164
2016,KANSAS,WYANDOTTE,20209.0,DEMOCRAT,30146
2020,ILLINOIS,LASALLE,17099.0,REPUBLICAN,30113
2016,MICHIGAN,LAPEER,26087.0,REPUBLICAN,30037
2020,NORTH CAROLINA,CARTERET,37031.0,REPUBLICAN,30028
2016,GEORGIA,BARTOW,13015.0,REPUBLICAN,29911
2020,KENTUCKY,HARDIN,21093.0,REPUBLICAN,29832
2016,SOUTH DAKOTA,PENNINGTON,46103.0,REPUBLICAN,29804
2020,GEORGIA,NEWTON,13217.0,DEMOCRAT,29794
2016,TENNESSEE,BRADLEY,47011.0,REPUBLICAN,29768
2020,SOUTH CAROLINA,OCONEE,45073.0,REPUBLICAN,29698
2016,GEORGIA,CLARKE,13059.0,DEMOCRAT,29603
2020,PENNSYLVANIA,LAWRENCE,42073.0,REPUBLICAN,29597
2016,TEXAS,KAUFMAN,48257.0,REPUBLICAN,29587
2016,SOUTH CAROLINA,FLORENCE,45041.0,REPUBLICAN,29573
2016,FLORIDA,HIGHLANDS,12055.0,REPUBLICAN,29565
2020,OREGON,YAMHILL,41071.0,REPUBLICAN,29551
2020,RHODE ISLAND,NEWPORT,44005.0,DEMOCRAT,29486
2020,NEW YORK,STEUBEN,36101.0,REPUBLICAN,29474
2020,MARYLAND,CECIL,24015.0,REPUBLICAN,29439
2020,WASHINGTON,LEWIS,53041.0,REPUBLICAN,29391
2020,CALIFORNIA,MADERA,6039.0,REPUBLICAN,29378
2016,ARKANSAS,FAULKNER,5045.0,REPUBLICAN,29346
2020,NEW YORK,PUTNAM,36079.0,REPUBLICAN,29283
2020,MAINE,ANDROSCOGGIN,23001.0,REPUBLICAN,29268
2016,ALABAMA,MARSHALL,1095.0,REPUBLICAN,29233
2020,WASHINGTON,ISLAND,53029.0,DEMOCRAT,29213
2020,PENNSYLVANIA,CLEARFIELD,42033.0,REPUBLICAN,29203
2020,IOWA,STORY,19169.0,DEMOCRAT,29175
2020,TEXAS,HUNT,48231.0,REPUBLICAN,29163
2020,CONNECTICUT,WINDHAM,9015.0,REPUBLICAN,29141
2016,ARKANSAS,SEBASTIAN,5131.0,REPUBLICAN,29127
2020,GEORGIA,FLOYD,13115.0,REPUBLICAN,29123
2020,COLORADO,BROOMFIELD,8014.0,DEMOCRAT,29077
2020,ARKANSAS,GARLAND,5051.0,REPUBLICAN,29069
2016,ALABAMA,LIMESTONE,1083.0,REPUBLICAN,29067
2016,MINNESOTA,CARVER,27019.0,REPUBLICAN,29056
2020,NEW YORK,ONTARIO,36069.0,REPUBLICAN,29039
2020,INDIANA,HANCOCK,18059.0,REPUBLICAN,28996
2020,PENNSYLVANIA,NORTHUMBERLAND,42097.0,REPUBLICAN,28952
2020,MISSOURI,PLATTE,29165.0,REPUBLICAN,28917
2016,KENTUCKY,DAVIESS,21059.0,REPUBLICAN,28907
2020,MISSOURI,CAPE GIRARDEAU,29031.0,REPUBLICAN,28907
2016,NEW YORK,TOMPKINS,36109.0,DEMOCRAT,28890
2016,MARYLAND,CECIL,24015.0,REPUBLICAN,28868
2016,WISCONSIN,WALWORTH,55127.0,REPUBLICAN,28851
2016,NORTH CAROLINA,LINCOLN,37109.0,REPUBLICAN,28806
2020,CALIFORNIA,MENDOCINO,6045.0,DEMOCRAT,28782
2016,TEXAS,GREGG,48183.0,REPUBLICAN,28764
2020,VIRGINIA,SUFFOLK CITY,51800.0,DEMOCRAT,28676
2016,MARYLAND,ST. MARY'S,24037.0,REPUBLICAN,28663
2016,TENNESSEE,SEVIER,47155.0,REPUBLICAN,28629
2020,ILLINOIS,MACON,17115.0,REPUBLICAN,28589
2020,PENNSYLVANIA,CRAWFORD,42039.0,REPUBLICAN,28559
2020,ILLINOIS,KANKAKEE,17091.0,REPUBLICAN,28532
2016,NEW HAMPSHIRE,GRAFTON,33009.0,DEMOCRAT,28510
2016,VIRGINIA,PORTSMOUTH,51740.0,DEMOCRAT,28497
2020,KENTUCKY,CAMPBELL,21037.0,REPUBLICAN,28482
2016,TEXAS,ROCKWALL,48397.0,REPUBLICAN,28451
2016,NEW JERSEY,CAPE MAY,34009.0,REPUBLICAN,28446
2016,MAINE,ANDROSCOGGIN,23001.0,REPUBLICAN,28227
2016,ARIZONA,COCHISE,4003.0,REPUBLICAN,28092
2020,PENNSYLVANIA,INDIANA,42063.0,REPUBLICAN,28089
2016,NEW MEXICO,SAN JUAN,35045.0,REPUBLICAN,27946
2016,ALABAMA,LAUDERDALE,1077.0,REPUBLICAN,27899
2020,WYOMING,LARAMIE,56021.0,REPUBLICAN,27891
2020,OHIO,MUSKINGUM,39119.0,REPUBLICAN,27867
2020,NORTH CAROLINA,ROBESON,37155.0,REPUBLICAN,27806
2016,NORTH CAROLINA,CRAVEN,37049.0,REPUBLICAN,27731
2016,NEW MEXICO,SANDOVAL,35043.0,DEMOCRAT,27707
2016,NEW YORK,OSWEGO,36075.0,REPUBLICAN,27688
2020,ARIZONA,NAVAJO,4017.0,REPUBLICAN,27657
2016,ALABAMA,ELMORE,1051.0,REPUBLICAN,27634
2016,TEXAS,WICHITA,48485.0,REPUBLICAN,27631
2016,NORTH CAROLINA,HARNETT,37085.0,REPUBLICAN,27614
2016,MICHIGAN,EATON,26045.0,REPUBLICAN,27609
2020,NORTH CAROLINA,WILKES,37193.0,REPUBLICAN,27592
2020,NORTH CAROLINA,SURRY,37171.0,REPUBLICAN,27538
2016,TEXAS,TOM GREEN,48451.0,REPUBLICAN,27494
2020,PENNSYLVANIA,ARMSTRONG,42005.0,REPUBLICAN,27489
2016,MICHIGAN,GRAND TRAVERSE,26055.0,REPUBLICAN,27413
2020,IOWA,DUBUQUE,19061.0,REPUBLICAN,27358
2020,SOUTH CAROLINA,ORANGEBURG,45075.0,DEMOCRAT,27295
2016,WISCONSIN,EAU CLAIRE,55035.0,DEMOCRAT,27294
2020,WISCONSIN,MANITOWOC,55071.0,REPUBLICAN,27218
2020,TEXAS,BOWIE,48037.0,REPUBLICAN,27116
2020,TEXAS,WISE,48497.0,REPUBLICAN,27032
2016,NEW YORK,PUTNAM,36079.0,REPUBLICAN,27024
2016,MISSOURI,CAPE GIRARDEAU,29031.0,REPUBLICAN,27017
2016,KENTUCKY,HARDIN,21093.0,REPUBLICAN,26971
2016,OREGON,JOSEPHINE,41033.0,REPUBLICAN,26923
2016,OHIO,TUSCARAWAS,39157.0,REPUBLICAN,26918
2020,OHIO,ASHTABULA,39007.0,REPUBLICAN,26890
2016,ILLINOIS,MACON,17115.0,REPUBLICAN,26866
2016,NEW YORK,STEUBEN,36101.0,REPUBLICAN,26831
2020,GEORGIA,BARROW,13013.0,REPUBLICAN,26804
2020,VIRGINIA,ROANOKE CITY,51770.0,DEMOCRAT,26773
2016,IDAHO,BONNEVILLE,16019.0,REPUBLICAN,26699
2016,WASHINGTON,SKAGIT,53057.0,DEMOCRAT,26690
2016,ILLINOIS,LASALLE,17099.0,REPUBLICAN,26689
2016,WISCONSIN,DODGE,55027.0,REPUBLICAN,26643
2016,NORTH CAROLINA,CALDWELL,37027.0,REPUBLICAN,26621
2016,NORTH CAROLINA,CARTERET,37031.0,REPUBLICAN,26569
2020,INDIANA,KOSCIUSKO,18085.0,REPUBLICAN,26499
2020,TEXAS,HOOD,48221.0,REPUBLICAN,26496
2016,MICHIGAN,LENAWEE,26091.0,REPUBLICAN,26430
2020,IOWA,POTTAWATTAMIE,19155.0,REPUBLICAN,26352
2016,SOUTH CAROLINA,ORANGEBURG,45075.0,DEMOCRAT,26318
2016,NORTH CAROLINA,BURKE,37023.0,REPUBLICAN,26238
2016,WISCONSIN,ST. CROIX,55109.0,REPUBLICAN,26220
2016,KENTUCKY,BULLITT,21029.0,REPUBLICAN,26210
2016,MARYLAND,CALVERT,24009.0,REPUBLICAN,26176
2020,OKLAHOMA,WAGONER,40145.0,REPUBLICAN,26165
2016,VIRGINIA,AUGUSTA,51015.0,REPUBLICAN,26163
2016,ARKANSAS,GARLAND,5051.0,REPUBLICAN,26087
2020,MISSOURI,COLE,29051.0,REPUBLICAN,26086
2016,CALIFORNIA,NEVADA,6057.0,DEMOCRAT,26053
2016,NEW YORK,ONTARIO,36069.0,REPUBLICAN,26029
2020,ALABAMA,WALKER,1127.0,REPUBLICAN,26002
2020,INDIANA,LAPORTE,18091.0,REPUBLICAN,25997
2020,NORTH CAROLINA,NASH,37127.0,DEMOCRAT,25947
2016,MISSOURI,PLATTE,29165.0,REPUBLICAN,25933
2020,IOWA,WOODBURY,19193.0,REPUBLICAN,25926
2020,IDAHO,TWIN FALLS,16083.0,REPUBLICAN,25897
2016,CONNECTICUT,WINDHAM,9015.0,REPUBLICAN,25747
2016,IOWA,STORY,19169.0,DEMOCRAT,25709
2020,GEORGIA,LOWNDES,13185.0,REPUBLICAN,25691
2020,MINNESOTA,CROW WING,27035.0,REPUBLICAN,25676
2020,GEORGIA,WHITFIELD,13313.0,REPUBLICAN,25636
2020,GEORGIA,GLYNN,13127.0,REPUBLICAN,25616
2020,ARKANSAS,CRAIGHEAD,5031.0,REPUBLICAN,25558
2020,VIRGINIA,JAMES CITY,51095.0,DEMOCRAT,25553
2020,NEW HAMPSHIRE,CHESHIRE,33005.0,DEMOCRAT,25522
2020,NORTH CAROLINA,STANLY,37167.0,REPUBLICAN,25458
2016,PENNSYLVANIA,LAWRENCE,42073.0,REPUBLICAN,25428
2016,PENNSYLVANIA,NORTHUMBERLAND,42097.0,REPUBLICAN,25427
2020,MARYLAND,CALVERT,24009.0,REPUBLICAN,25346
2020,OREGON,KLAMATH,41035.0,REPUBLICAN,25308
2020,WYOMING,NATRONA,56025.0,REPUBLICAN,25271
2020,GEORGIA,CATOOSA,13047.0,REPUBLICAN,25167
2016,ARIZONA,YUMA,4027.0,REPUBLICAN,25165
2016,ILLINOIS,KANKAKEE,17091.0,REPUBLICAN,25129
2020,VIRGINIA,FAUQUIER,51061.0,REPUBLICAN,25106
2020,MICHIGAN,CLINTON,26037.0,REPUBLICAN,25098
2020,TEXAS,ANGELINA,48005.0,REPUBLICAN,25076
2016,INDIANA,HANCOCK,18059.0,REPUBLICAN,25074
2016,KENTUCKY,CAMPBELL,21037.0,REPUBLICAN,25050
2016,TEXAS,ECTOR,48135.0,REPUBLICAN,25020
2016,PENNSYLVANIA,CRAWFORD,42039.0,REPUBLICAN,24987
2016,ILLINOIS,KENDALL,17093.0,REPUBLICAN,24961
2016,PENNSYLVANIA,CLEARFIELD,42033.0,REPUBLICAN,24932
2016,TEXAS,BOWIE,48037.0,REPUBLICAN,24924
2016,PENNSYLVANIA,INDIANA,42063.0,REPUBLICAN,24888
2016,WYOMING,LARAMIE,56021.0,REPUBLICAN,24847
2020,VERMONT,WINDSOR,50027.0,DEMOCRAT,24779
2020,WASHINGTON,GRANT,53025.0,REPUBLICAN,24764
2016,IOWA,WOODBURY,19193.0,REPUBLICAN,24727
2020,WASHINGTON,CLALLAM,53009.0,DEMOCRAT,24721
2020,WEST VIRGINIA,RALEIGH,54081.0,REPUBLICAN,24673
2016,MISSOURI,COLE,29051.0,REPUBLICAN,24616
2020,NEW YORK,ST. LAWRENCE,36089.0,REPUBLICAN,24608
2020,GEORGIA,DOUGHERTY,13095.0,DEMOCRAT,24577
2020,INDIANA,VIGO,18167.0,REPUBLICAN,24545
2020,TENNESSEE,ROBERTSON,47147.0,REPUBLICAN,24536
2016,IOWA,POTTAWATTAMIE,19155.0,REPUBLICAN,24447
2020,CALIFORNIA,SUTTER,6101.0,REPUBLICAN,24375
2016,ALABAMA,WALKER,1127.0,REPUBLICAN,24266
2016,MONTANA,GALLATIN,30031.0,DEMOCRAT,24246
2016,WASHINGTON,COWLITZ,53015.0,REPUBLICAN,24185
2020,ARKANSAS,WHITE,5145.0,REPUBLICAN,24182
2016,SOUTH CAROLINA,OCONEE,45073.0,REPUBLICAN,24178
2016,GEORGIA,FLOYD,13115.0,REPUBLICAN,24114
2016,OHIO,MUSKINGUM,39119.0,REPUBLICAN,24056
2016,INDIANA,KOSCIUSKO,18085.0,REPUBLICAN,23935
2016,TEXAS,HUNT,48231.0,REPUBLICAN,23910
2020,MINNESOTA,OTTER TAIL,27111.0,REPUBLICAN,23800
2016,TENNESSEE,MAURY,47119.0,REPUBLICAN,23799
2016,NORTH CAROLINA,WILKES,37193.0,REPUBLICAN,23752
2020,VIRGINIA,PITTSYLVANIA,51143.0,REPUBLICAN,23751
2016,NORTH CAROLINA,SURRY,37171.0,REPUBLICAN,23671
2020,OHIO,BELMONT,39013.0,REPUBLICAN,23560
2016,WYOMING,NATRONA,56025.0,REPUBLICAN,23552
2016,PENNSYLVANIA,ARMSTRONG,42005.0,REPUBLICAN,23484
2020,MICHIGAN,BARRY,26015.0,REPUBLICAN,23471
2016,IOWA,DUBUQUE,19061.0,REPUBLICAN,23460
2020,GEORGIA,EFFINGHAM,13103.0,REPUBLICAN,23358
2020,TEXAS,VICTORIA,48469.0,REPUBLICAN,23358
2016,CALIFORNIA,MADERA,6039.0,REPUBLICAN,23357
2020,IDAHO,BANNOCK,16005.0,REPUBLICAN,23331
2016,NORTH CAROLINA,NASH,37127.0,REPUBLICAN,23319
2016,OHIO,ASHTABULA,39007.0,REPUBLICAN,23318
2020,MONTANA,CASCADE,30013.0,REPUBLICAN,23315
2016,GEORGIA,DOUGHERTY,13095.0,DEMOCRAT,23311
2020,TEXAS,LIBERTY,48291.0,REPUBLICAN,23302
2020,OKLAHOMA,CREEK,40037.0,REPUBLICAN,23294
2020,ARIZONA,APACHE,4001.0,DEMOCRAT,23293
2016,GEORGIA,ROCKDALE,13247.0,DEMOCRAT,23255
2016,OREGON,YAMHILL,41071.0,REPUBLICAN,23250
2020,KENTUCKY,LAUREL,21125.0,REPUBLICAN,23234
2016,WISCONSIN,MANITOWOC,55071.0,REPUBLICAN,23193
2020,LOUISIANA,ST. LANDRY,22097.0,REPUBLICAN,23171
2020,MICHIGAN,SHIAWASSEE,26155.0,REPUBLICAN,23149
2016,OKLAHOMA,WAGONER,40145.0,REPUBLICAN,23005
2020,MARYLAND,WICOMICO,24045.0,REPUBLICAN,22944
2016,ARKANSAS,CRAIGHEAD,5031.0,REPUBLICAN,22892
2020,ARKANSAS,LONOKE,5085.0,REPUBLICAN,22884
2016,RHODE ISLAND,NEWPORT,44005.0,DEMOCRAT,22851
2020,NORTH CAROLINA,HAYWOOD,37087.0,REPUBLICAN,22834
2020,TEXAS,POTTER,48375.0,REPUBLICAN,22820
2020,WASHINGTON,CHELAN,53007.0,REPUBLICAN,22746
2016,INDIANA,LAPORTE,18091.0,REPUBLICAN,22687
2020,KENTUCKY,OLDHAM,21185.0,REPUBLICAN,22651
2020,OHIO,SCIOTO,39145.0,REPUBLICAN,22609
2020,LOUISIANA,ACADIA,22001.0,REPUBLICAN,22596
2020,MISSOURI,BUCHANAN,29021.0,REPUBLICAN,22450
2020,INDIANA,BARTHOLOMEW,18005.0,REPUBLICAN,22410
2016,MINNESOTA,CROW WING,27035.0,REPUBLICAN,22287
2020,OHIO,ROSS,39141.0,REPUBLICAN,22278
2020,TEXAS,VAN ZANDT,48467.0,REPUBLICAN,22270
2020,ALABAMA,TALLADEGA,1121.0,REPUBLICAN,22235
2016,MARYLAND,WICOMICO,24045.0,REPUBLICAN,22198
2020,NEW YORK,CATTARAUGUS,36009.0,REPUBLICAN,22155
2016,VIRGINIA,FAUQUIER,51061.0,REPUBLICAN,22127
2016,CALIFORNIA,MENDOCINO,6045.0,DEMOCRAT,22079
2016,NEW HAMPSHIRE,CHESHIRE,33005.0,DEMOCRAT,22064
2016,WEST VIRGINIA,RALEIGH,54081.0,REPUBLICAN,22048
2020,OHIO,DARKE,39037.0,REPUBLICAN,22004
2016,WASHINGTON,LEWIS,53041.0,REPUBLICAN,21992
2020,PENNSYLVANIA,CARBON,42025.0,REPUBLICAN,21984
2016,LOUISIANA,ST. LANDRY,22097.0,REPUBLICAN,21971
2016,NORTH CAROLINA,STANLY,37167.0,REPUBLICAN,21964
2020,NORTH CAROLINA,PENDER,37141.0,REPUBLICAN,21956
2016,GEORGIA,NEWTON,13217.0,DEMOCRAT,21943
2016,INDIANA,VIGO,18167.0,REPUBLICAN,21937
2020,LOUISIANA,VERMILION,22113.0,REPUBLICAN,21930
2020,NEW YORK,CHEMUNG,36015.0,REPUBLICAN,21922
2020,MINNESOTA,CHISAGO,27025.0,REPUBLICAN,21916
2020,OREGON,COOS,41011.0,REPUBLICAN,21829
2020,KENTUCKY,MCCRACKEN,21145.0,REPUBLICAN,21820
2020,MICHIGAN,MONTCALM,26117.0,REPUBLICAN,21815
2020,WEST VIRGINIA,CABELL,54011.0,REPUBLICAN,21721
2020,TENNESSEE,LOUDON,47105.0,REPUBLICAN,21713
2016,TEXAS,ANGELINA,48005.0,REPUBLICAN,21668
2016,MICHIGAN,CLINTON,26037.0,REPUBLICAN,21636
2016,GEORGIA,LOWNDES,13185.0,REPUBLICAN,21635
2020,KANSAS,LEAVENWORTH,20103.0,REPUBLICAN,21610
2020,PENNSYLVANIA,BRADFORD,42015.0,REPUBLICAN,21600
2020,MICHIGAN,VAN BUREN,26159.0,REPUBLICAN,21591
2016,OKLAHOMA,CREEK,40037.0,REPUBLICAN,21575
2016,VIRGINIA,PITTSYLVANIA,51143.0,REPUBLICAN,21554
2020,UTAH,BOX ELDER,49003.0,REPUBLICAN,21548
2016,GEORGIA,WHITFIELD,13313.0,REPUBLICAN,21537
